"TOA5","5964","CR1000","5964","CR1000.Std.32.05","CPU:cbFLX.CR1","33758","CambridgeFAST"
"TIMESTAMP","RECORD","U","V","W","Ts","DiagSAT","CO2","H2O","Tin","Tout","Press","CO22","H2O2"
"TS","RN","m/s","m/s","m/s","deg C","","mmolm-3","mmolm-3","deg C","deg C","kPa","mmolm-3","mmolm-3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-13 21:22:57.7",2320517,-2.12025,-4.37175,0.49375,0.150116,50,17.93126,48.018,3.160927,2.994716,97.87814,19.12479,228.3386
"2023-05-13 21:22:57.75",2320518,-1.518,-4.16725,0.674,-0.3280029,51,17.93294,47.9169,3.15054,3.015497,97.88339,19.133,224.9469
"2023-05-13 21:22:57.8",2320519,-2.119,-4.1315,0.71075,0.03961182,52,17.93626,47.87326,3.154435,3.014198,97.87033,19.1412,222.9775
"2023-05-13 21:22:57.85",2320520,-2.26825,-4.1115,0.6315,-0.276886,53,17.93597,47.86963,3.15833,3.023288,97.87093,19.1412,223.7434
"2023-05-13 21:22:57.9",2320521,-0.2595,-4.1785,0.37325,0.02148438,54,17.9372,47.97537,3.15833,2.997314,97.87655,19.133,227.5727
"2023-05-13 21:22:57.95",2320522,-2.26925,-4.574,-0.157,-0.1334839,55,17.93259,47.91077,3.154435,3.009003,97.87473,19.1412,228.0103
"2023-05-13 21:22:58",2320523,-0.618,-4.42675,0.471,0.01815796,56,17.93072,48.03191,3.15054,3.007705,97.86826,19.1412,224.6187
"2023-05-13 21:22:58.05",2320524,-0.7877501,-5.2655,0.694,-0.1499939,57,17.93408,48.02221,3.149242,2.984327,97.86362,19.1412,226.3692
"2023-05-13 21:22:58.1",2320525,-1.356,-3.19475,-0.111,-0.008209229,58,17.92937,47.92978,3.145347,3.005108,97.86826,19.12479,229.5421
"2023-05-13 21:22:58.15",2320526,-1.50325,-4.11075,-0.19425,0.1418762,59,17.92806,47.8836,3.147943,2.989522,97.86143,19.1412,220.6799
"2023-05-13 21:22:58.2",2320527,-3.245,-3.28975,0.026,0.04785156,60,17.93858,47.87712,3.15054,2.997314,97.87093,19.12479,221.1175
"2023-05-13 21:22:58.25",2320528,-1.59275,-4.38125,0.9612501,-0.1483154,61,17.94045,47.7724,3.15054,2.98173,97.8685,19.1412,222.321
"2023-05-13 21:22:58.3",2320529,-1.91875,-4.99775,0.86725,-0.03955078,62,17.9404,47.98769,3.153137,3.005108,97.86546,19.133,222.9775
"2023-05-13 21:22:58.35",2320530,-2.3435,-2.5085,0.286,0.2754822,63,17.93276,48.03687,3.15833,2.99082,97.85899,19.11658,223.7434
"2023-05-13 21:22:58.4",2320531,-2.83075,-4.03725,0.10675,0.1847534,0,17.93387,47.96755,3.159628,2.999913,97.86887,19.133,223.4151
"2023-05-13 21:22:58.45",2320532,-0.50425,-4.8125,0.257,-0.2373657,1,17.92839,48.04776,3.157188,2.979289,97.86508,19.12479,223.9622
"2023-05-13 21:22:58.5",2320533,-1.81775,-4.64475,0.51825,-0.008209229,2,17.93605,47.98542,3.146802,3.007862,97.87534,19.11658,224.6187
"2023-05-13 21:22:58.55",2320534,-1.00475,-4.43375,0.0925,-0.1582336,3,17.93482,47.9846,3.146802,2.984484,97.86362,19.133,225.7127
"2023-05-13 21:22:58.6",2320535,-1.56075,-5.2185,0.125,-0.2043762,4,17.93951,47.84798,3.149398,3.003966,97.86728,19.10838,225.6033
"2023-05-13 21:22:58.65",2320536,-0.4285,-4.738,0.48725,-0.01644897,5,17.9406,47.98584,3.15833,2.989522,97.87997,19.11658,225.2751
"2023-05-13 21:22:58.7",2320537,-2.0325,-4.706,0.7475001,-0.09393311,6,17.94335,48.10333,3.150697,3.001369,97.86021,19.10838,225.6033
"2023-05-13 21:22:58.75",2320538,-1.14325,-4.8735,0.7622501,-0.194519,7,17.93262,48.04919,3.158487,2.990977,97.86143,19.14941,216.0847
"2023-05-13 21:22:58.8",2320539,-0.79375,-4.52675,0.38375,-0.0774231,8,17.93457,47.96527,3.1481,2.989678,97.87191,19.14941,218.6011
"2023-05-13 21:22:58.85",2320540,-0.71275,-4.1465,0.10425,0.2639465,9,17.93104,47.98147,3.151995,3.005264,97.86948,19.1412,220.4611
"2023-05-13 21:22:58.9",2320541,-1.01025,-4.46875,-0.4125,-0.2274475,10,17.92792,47.85291,3.145503,3.00916,97.86887,19.1412,222.5399
"2023-05-13 21:22:58.95",2320542,-0.10725,-4.7165,-0.00625,-0.04281616,11,17.93082,47.85197,3.154592,3.006563,97.87777,19.133,225.8222
"2023-05-13 21:22:59",2320543,-0.6850001,-4.97825,0.472,-0.1038513,12,17.94014,47.90959,3.15589,3.007862,97.87617,19.10838,225.9316
"2023-05-13 21:22:59.05",2320544,-0.7145,-4.8755,0.15025,-0.1829529,13,17.93613,47.92108,3.157188,2.996172,97.86325,19.10838,226.9163
"2023-05-13 21:22:59.1",2320545,-0.87475,-4.22025,0.3035,-0.1351318,14,17.93937,48.02285,3.164978,2.980588,97.85459,19.12479,230.9644
"2023-05-13 21:22:59.15",2320546,-1.0735,-4.8215,-0.047,-0.06918335,15,17.93417,47.93783,3.142907,3.005264,97.86728,19.1412,226.9163
"2023-05-13 21:22:59.2",2320547,-0.96575,-4.59725,-0.003,0.08908081,16,17.93284,47.86908,3.144205,2.990977,97.87496,19.133,227.1351
"2023-05-13 21:22:59.25",2320548,-0.7820001,-4.7115,0.036,-0.1434021,17,17.92904,47.92574,3.144205,2.993574,97.86911,19.12479,232.6056
"2023-05-13 21:22:59.3",2320549,-0.46,-4.651,0.468,-0.08898926,18,17.93371,47.9615,3.145503,2.987081,97.88142,19.133,227.9009
"2023-05-13 21:22:59.35",2320550,-0.5405,-4.385,0.20175,-0.1268921,19,17.92913,47.85883,3.149398,3.013056,97.86629,19.10838,223.0869
"2023-05-13 21:22:59.4",2320551,-0.72475,-4.1635,-0.13875,-0.1021729,20,17.93725,47.97091,3.154592,3.00007,97.86752,19.12479,224.2904
"2023-05-13 21:22:59.45",2320552,-0.59975,-4.076,-0.0335,-0.1268921,21,17.94095,47.98809,3.153293,3.001369,97.86629,19.12479,223.7434
"2023-05-13 21:22:59.5",2320553,-0.46,-4.13325,0.12375,-0.1582336,22,17.93808,48.04943,3.162382,2.987081,97.88081,19.1412,222.5399
"2023-05-13 21:22:59.55",2320554,-0.55875,-4.05775,0.1845,-0.179657,23,17.93001,47.97525,3.144205,2.998771,97.87679,19.1412,221.774
"2023-05-13 21:22:59.6",2320555,-0.4985,-3.8855,0.39325,-0.1747437,24,17.93956,47.97943,3.15589,2.97799,97.88667,19.12479,222.1022
"2023-05-13 21:22:59.65",2320556,-0.8570001,-3.75225,0.6825,-0.1252747,25,17.93497,47.93185,3.150697,2.989678,97.8752,19.133,222.5399
"2023-05-13 21:22:59.7",2320557,-1.16975,-3.69525,0.69475,-0.04116821,26,17.94091,47.98901,3.149398,2.984484,97.87117,19.1412,223.0869
"2023-05-13 21:22:59.75",2320558,-1.17925,-3.477,0.52525,-0.1384583,27,17.93639,47.93178,3.141608,2.993574,97.87399,19.12479,222.8681
"2023-05-13 21:22:59.8",2320559,-1.11225,-3.703,0.8257501,-0.0774231,28,17.9409,47.92681,3.142907,3.001369,97.88326,19.12479,222.7587
"2023-05-13 21:22:59.85",2320560,-1.37,-3.1185,0.69275,-0.1153564,29,17.93797,48.00109,3.154592,3.003966,97.86069,19.133,224.0716
"2023-05-13 21:22:59.9",2320561,-1.26975,-3.8655,0.61725,-0.04116821,30,17.93999,48.06362,3.148226,2.9963,97.88264,19.133,225.3845
"2023-05-13 21:22:59.95",2320562,-1.33025,-3.9065,0.781,-0.03622437,31,17.93735,48.025,3.154718,2.987207,97.88789,19.12479,229.9797
"2023-05-13 21:23:00",2320563,-1.17225,-3.68275,0.3435,-0.02304077,32,17.93367,47.94746,3.149525,2.9963,97.87801,19.11658,229.7609
"2023-05-13 21:23:00.05",2320564,-0.5005,-4.3595,0.40075,-0.1499939,33,17.93458,47.92379,3.144205,3.006563,97.87801,19.133,230.1985
"2023-05-13 21:23:00.1",2320565,-0.7765,-4.122,0.52675,-0.05932617,34,17.93672,47.92263,3.156016,2.985909,97.87154,19.133,232.4962
"2023-05-13 21:23:00.15",2320566,-0.2125,-4.3235,0.408,0.1270142,35,17.93595,47.86304,3.163806,3.002793,97.88081,19.12479,230.855
"2023-05-13 21:23:00.2",2320567,-0.80075,-4.2135,0.57025,0.1401978,36,17.94132,47.89691,3.14563,3.015779,97.87337,19.12479,230.1985
"2023-05-13 21:23:00.25",2320568,-1.18675,-4.71,0.3965,-0.03955078,37,17.93558,48.07406,3.141735,3.018377,97.87215,19.12479,231.8397
"2023-05-13 21:23:00.3",2320569,-1.824,-3.8625,0.6285,-0.1697693,38,17.93171,48.04158,3.152121,2.989805,97.88142,19.1412,233.262
"2023-05-13 21:23:00.35",2320570,-1.73075,-3.8555,0.6475,0.1435242,39,17.93387,48.01037,3.139138,2.995001,97.87093,19.10838,233.0432
"2023-05-13 21:23:00.4",2320571,-1.71025,-4.23925,0.6465001,-0.2011108,40,17.92955,47.87658,3.141608,3.001369,97.87093,19.12479,227.2445
"2023-05-13 21:23:00.45",2320572,-1.8325,-4.01375,0.77525,-0.2060242,41,17.93078,47.76647,3.143033,2.988506,97.87655,19.133,227.2445
"2023-05-13 21:23:00.5",2320573,-1.927,-5.0855,0.6012501,-0.2011108,42,17.93595,47.79106,3.14563,2.998897,97.87313,19.12479,230.4174
"2023-05-13 21:23:00.55",2320574,-1.068,-4.16725,0.3,-0.1813354,43,17.93913,47.95628,3.144331,2.991103,97.8796,19.133,224.181
"2023-05-13 21:23:00.6",2320575,-1.5765,-4.67925,0.5915,-0.194519,44,17.93954,47.96178,3.148226,2.995001,97.86972,19.133,224.2904
"2023-05-13 21:23:00.65",2320576,-2.0795,-4.903,0.7187501,0.04293823,45,17.93889,47.8983,3.141735,3.009286,97.85923,19.133,223.7434
"2023-05-13 21:23:00.7",2320577,-2.18125,-4.33,0.6015,-0.1714172,46,17.9326,47.95096,3.150823,2.985909,97.85277,19.1412,222.9775
"2023-05-13 21:23:00.75",2320578,-2.4935,-4.3575,0.594,-0.03295898,47,17.93237,47.96084,3.158613,2.988506,97.86911,19.133,221.6646
"2023-05-13 21:23:00.8",2320579,-2.2715,-4.40475,0.70175,-0.2142944,48,17.93169,47.86484,3.148226,2.982013,97.87496,19.133,222.5399
"2023-05-13 21:23:00.85",2320580,-1.44325,-4.65875,0.95275,-0.2439575,49,17.93669,47.86883,3.146928,2.983311,97.85764,19.1412,223.634
"2023-05-13 21:23:00.9",2320581,-1.45775,-4.85725,0.66025,-0.2966614,50,17.94094,47.90767,3.149525,2.987207,97.86045,19.12479,224.5092
"2023-05-13 21:23:00.95",2320582,-1.0425,-4.6385,0.735,-0.1137085,51,17.94247,47.95842,3.152121,2.989805,97.87093,19.12479,225.0563
"2023-05-13 21:23:01",2320583,-1.30025,-4.571,0.627,-0.1318665,52,17.93567,47.9818,3.143033,2.992402,97.85581,19.15761,223.4151
"2023-05-13 21:23:01.05",2320584,-1.889,-4.54925,0.9580001,-0.1467285,53,17.93662,47.9479,3.15342,3.000196,97.87215,19.14941,224.0716
"2023-05-13 21:23:01.1",2320585,-1.92325,-4.43125,0.60975,-0.1697693,54,17.93299,47.98105,3.13784,2.983311,97.87337,19.1412,228.3386
"2023-05-13 21:23:01.15",2320586,-1.584,-4.93,1.00625,-0.2093506,55,17.93054,47.85416,3.141735,3.004092,97.8796,19.1412,220.0234
"2023-05-13 21:23:01.2",2320587,-0.9687501,-5.08125,0.757,-0.2077026,56,17.92925,47.85448,3.143033,3.001495,97.86668,19.1412,220.6799
"2023-05-13 21:23:01.25",2320588,-1.9535,-4.77025,0.27425,-0.05435181,57,17.93814,47.76057,3.150823,2.993701,97.86325,19.133,222.321
"2023-05-13 21:23:01.3",2320589,-2.27575,-3.89325,0.47925,-0.03955078,58,17.93902,47.80344,3.156016,2.985909,97.87033,19.12479,226.1504
"2023-05-13 21:23:01.35",2320590,-2.23925,-3.92675,0.5415,-0.2834778,59,17.93685,47.91314,3.134132,2.991291,97.87556,19.11658,222.2116
"2023-05-13 21:23:01.4",2320591,-1.71225,-4.48775,0.76175,-0.1747437,60,17.93563,48.05509,3.139325,2.997786,97.88142,19.11658,220.6799
"2023-05-13 21:23:01.45",2320592,-1.77825,-5.39,0.7675,-0.2060242,61,17.93894,48.00222,3.136728,2.983499,97.88728,19.133,221.0081
"2023-05-13 21:23:01.5",2320593,-1.595,-4.8555,0.67975,-0.1565857,62,17.93232,47.89969,3.139325,2.999085,97.86629,19.15761,217.7258
"2023-05-13 21:23:01.55",2320594,-2.1475,-3.84075,0.70225,-0.1499939,63,17.93094,47.91214,3.144518,2.999085,97.86752,19.17403,221.6646
"2023-05-13 21:23:01.6",2320595,-2.56925,-4.00125,0.544,-0.2587891,0,17.93213,47.87299,3.149525,2.997599,97.86629,19.14941,214.7717
"2023-05-13 21:23:01.65",2320596,-1.59425,-5.40575,0.37825,0.1583862,1,17.93365,47.83473,3.14322,3.004279,97.87435,19.20685,220.5705
"2023-05-13 21:23:01.7",2320597,-1.9965,-3.4615,0.56325,-0.06097412,2,17.93834,47.91206,3.136728,2.989992,97.85923,19.1412,215.1
"2023-05-13 21:23:01.75",2320598,-1.81425,-3.93425,0.35675,-0.1895752,3,17.93433,47.8791,3.144518,2.988693,97.88424,19.133,215.1
"2023-05-13 21:23:01.8",2320599,-1.24075,-4.33575,0.019,-0.1368103,4,17.93307,47.95505,3.145817,3.005578,97.87556,19.1412,221.3363
"2023-05-13 21:23:01.85",2320600,-0.65425,-4.72225,0.72525,-0.2208557,5,17.94117,48.05003,3.14322,2.980901,97.87496,19.14941,215.7564
"2023-05-13 21:23:01.9",2320601,-0.52775,-4.26725,0.57125,-0.2257996,6,17.92858,47.98188,3.145817,2.999085,97.87093,19.14941,216.6317
"2023-05-13 21:23:01.95",2320602,-1.1935,-5.02875,0.109,-0.05932617,7,17.93429,47.91833,3.140624,2.991291,97.87862,19.1412,217.0694
"2023-05-13 21:23:02",2320603,-0.8945,-4.958,0.4595,-0.3444824,8,17.93338,47.81101,3.144518,2.99389,97.86349,19.14941,218.4917
"2023-05-13 21:23:02.05",2320604,-1.1345,-4.495,0.6,-0.2422791,9,17.93705,47.83293,3.13543,2.977005,97.8774,19.12479,219.367
"2023-05-13 21:23:02.1",2320605,-0.93125,-4.13625,0.61575,-0.05764771,10,17.93659,47.93703,3.14322,2.986096,97.8774,19.133,220.3517
"2023-05-13 21:23:02.15",2320606,-1.1215,-4.54575,0.8885,-0.1071167,11,17.93845,47.91616,3.147115,2.999085,97.86472,19.12479,221.2269
"2023-05-13 21:23:02.2",2320607,-1.15625,-4.54875,0.6357501,-0.2043762,12,17.93479,48.00611,3.141922,2.99389,97.88203,19.12479,221.2269
"2023-05-13 21:23:02.25",2320608,-1.55725,-4.108,0.8055,-0.2686462,13,17.93577,48.07657,3.153607,2.9822,97.87983,19.1412,220.0234
"2023-05-13 21:23:02.3",2320609,-1.42275,-3.91975,0.788,-0.08239746,14,17.93536,47.90487,3.139325,2.99389,97.87703,19.14941,219.5858
"2023-05-13 21:23:02.35",2320610,-0.8635001,-4.06825,0.60575,-0.1203003,15,17.93273,47.9298,3.130237,3.001682,97.87056,19.11658,219.2576
"2023-05-13 21:23:02.4",2320611,-1.766,-3.659,0.8635001,-0.06918335,16,17.93484,47.95977,3.145817,3.004279,97.86654,19.133,221.4458
"2023-05-13 21:23:02.45",2320612,-1.552,-5.051,0.6475,-0.01153564,17,17.93797,47.92928,3.152308,2.9822,97.87337,19.133,222.4305
"2023-05-13 21:23:02.5",2320613,-1.66775,-4.54325,0.7657501,0.001708984,18,17.94011,48.01341,3.142048,2.984924,97.86813,19.1412,222.5399
"2023-05-13 21:23:02.55",2320614,-1.63675,-4.50825,0.6842501,-0.1087646,19,17.94167,47.99821,3.139325,2.970512,97.86106,19.12479,222.2116
"2023-05-13 21:23:02.6",2320615,-1.29875,-4.073,0.6612501,-0.1384583,20,17.93456,48.08485,3.142048,2.981027,97.86533,19.12479,222.5399
"2023-05-13 21:23:02.65",2320616,-0.93775,-4.13925,0.61125,-0.2554626,21,17.93641,47.90398,3.138153,2.987521,97.8752,19.133,222.9775
"2023-05-13 21:23:02.7",2320617,-0.81475,-4.49725,0.54475,-0.2390137,22,17.93069,47.92519,3.14075,3.004405,97.8746,19.1412,223.8528
"2023-05-13 21:23:02.75",2320618,-0.98475,-4.59225,0.5665,-0.1499939,23,17.93207,47.92228,3.130363,2.975833,97.8774,19.11658,224.2904
"2023-05-13 21:23:02.8",2320619,-1.1675,-4.6105,0.3075,-0.1236267,24,17.9377,47.82657,3.136728,2.995189,97.86691,19.12479,223.3057
"2023-05-13 21:23:02.85",2320620,-0.684,-3.908,0.17375,-0.3296509,25,17.93377,47.89848,3.143346,2.991419,97.87276,19.12479,222.9775
"2023-05-13 21:23:02.9",2320621,-1.02875,-4.74325,0.2935,-0.02633667,26,17.93929,47.95801,3.139451,3.001808,97.86629,19.133,222.2116
"2023-05-13 21:23:02.95",2320622,-1.13675,-4.29725,0.45775,-0.06918335,27,17.93467,47.95473,3.14075,2.987521,97.8774,19.133,221.9928
"2023-05-13 21:23:03",2320623,-1.50975,-4.208,0.70625,-0.1268921,28,17.93941,47.95192,3.138153,2.997912,97.86996,19.12479,222.9775
"2023-05-13 21:23:03.05",2320624,-1.3455,-4.02575,0.7270001,0.04125977,29,17.92878,47.91741,3.14854,2.979729,97.87117,19.133,224.2904
"2023-05-13 21:23:03.1",2320625,-0.7445,-4.28325,0.275,-0.1928406,30,17.93062,47.83797,3.14075,2.996614,97.87581,19.11658,224.8375
"2023-05-13 21:23:03.15",2320626,-1.00225,-4.435,0.391,-0.2077026,31,17.9361,47.76532,3.134258,2.982326,97.8746,19.12479,225.2751
"2023-05-13 21:23:03.2",2320627,-1.07375,-4.891,0.54925,-0.1302185,32,17.94305,47.90734,3.134258,3.00051,97.87399,19.133,225.0563
"2023-05-13 21:23:03.25",2320628,-1.001,-4.481,0.751,-0.1434021,33,17.93145,47.91562,3.14854,2.98882,97.8746,19.12479,225.6033
"2023-05-13 21:23:03.3",2320629,-1.1915,-4.50225,0.8225001,-0.1054688,34,17.93918,48.03362,3.138153,3.017392,97.8752,19.1412,225.1657
"2023-05-13 21:23:03.35",2320630,-0.98625,-4.41575,0.6475,-0.1203003,35,17.93756,48.01841,3.130363,2.997912,97.87581,19.11658,227.1351
"2023-05-13 21:23:03.4",2320631,-1.05625,-4.17425,0.69525,-0.09228516,36,17.93819,48.00433,3.136855,2.996614,97.87642,19.14941,226.1504
"2023-05-13 21:23:03.45",2320632,-0.90275,-3.92175,0.669,0.01651001,37,17.93395,47.88838,3.136855,2.986222,97.87923,19.1412,226.3692
"2023-05-13 21:23:03.5",2320633,-0.83925,-3.91625,0.64675,-0.04116821,38,17.93364,47.94693,3.144645,2.986222,97.87642,19.133,227.3539
"2023-05-13 21:23:03.55",2320634,-0.79475,-4.2485,0.56625,-0.001617432,39,17.93671,47.85337,3.127766,2.984924,97.87764,19.14941,227.3539
"2023-05-13 21:23:03.6",2320635,-0.60725,-4.19875,0.7277501,-0.1730652,40,17.93782,47.83942,3.127766,2.984924,97.87117,19.133,228.0103
"2023-05-13 21:23:03.65",2320636,-1.54875,-3.71675,0.5757501,-0.1368103,41,17.94158,48.01296,3.134258,3.0096,97.8752,19.133,228.2292
"2023-05-13 21:23:03.7",2320637,-1.106,-4.3225,0.752,-0.09393311,42,17.93465,47.90377,3.121272,2.995315,97.86069,19.12479,227.4633
"2023-05-13 21:23:03.75",2320638,-1.02025,-4.273,0.8290001,-0.1252747,43,17.94094,48.04726,3.135556,2.995315,97.8746,19.1412,227.5727
"2023-05-13 21:23:03.8",2320639,-1.06425,-4.069,0.55975,-0.1104431,44,17.93022,47.88109,3.14075,2.99012,97.86411,19.133,224.3998
"2023-05-13 21:23:03.85",2320640,-0.7995,-4.6175,0.4425,-0.08569336,45,17.93085,47.87429,3.139451,2.996614,97.87983,19.133,226.1504
"2023-05-13 21:23:03.9",2320641,-0.76125,-4.529,0.34625,-0.12854,46,17.93478,47.87231,3.135556,2.996614,97.87056,19.133,228.6668
"2023-05-13 21:23:03.95",2320642,-1.093,-4.18175,0.53925,-0.1582336,47,17.93959,47.90998,3.138153,2.996614,97.86996,19.1412,229.5421
"2023-05-13 21:23:04",2320643,-1.07725,-4.4915,0.62575,-0.1516418,48,17.93816,47.85113,3.136855,3.00051,97.87581,19.12479,226.4786
"2023-05-13 21:23:04.05",2320644,-1.059,-4.47125,0.75425,-0.1302185,49,17.93843,47.92571,3.119974,3.003107,97.88044,19.1412,224.8375
"2023-05-13 21:23:04.1",2320645,-0.8695,-4.2095,0.67175,-0.1928406,50,17.93694,47.99704,3.143346,2.992718,97.88387,19.133,225.6033
"2023-05-13 21:23:04.15",2320646,-1.5715,-3.7235,0.7345001,-0.1087646,51,17.93062,47.98903,3.13296,2.98882,97.86996,19.14941,226.2598
"2023-05-13 21:23:04.2",2320647,-0.8815001,-4.057,0.70825,-0.2192078,52,17.93192,47.93424,3.135556,3.005704,97.88044,19.1412,226.2598
"2023-05-13 21:23:04.25",2320648,-1.1015,-4.39575,0.5445001,-0.01974487,53,17.93317,47.8891,3.135556,2.992718,97.87117,19.12479,226.6974
"2023-05-13 21:23:04.3",2320649,-1.12575,-4.25775,0.368,-0.07250977,54,17.93889,47.86916,3.134258,2.992718,97.87056,19.133,226.6974
"2023-05-13 21:23:04.35",2320650,-0.55975,-4.186,0.527,-0.08401489,55,17.93941,47.89251,3.135556,3.008301,97.87703,19.10838,224.0716
"2023-05-13 21:23:04.4",2320651,-1.15375,-4.278,0.2235,-0.02798462,56,17.9344,47.88847,3.138153,2.983625,97.87581,19.133,223.4151
"2023-05-13 21:23:04.45",2320652,-0.906,-4.247,0.657,-0.1038513,57,17.93949,48.05225,3.133147,2.982513,97.87581,19.14941,222.1022
"2023-05-13 21:23:04.5",2320653,-1.298,-4.412,0.41425,-0.3477478,58,17.93879,48.02303,3.131848,2.983812,97.88166,19.12479,223.3057
"2023-05-13 21:23:04.55",2320654,-1.18325,-4.1695,0.874,-0.1170349,59,17.9289,47.89671,3.134258,2.981027,97.88691,19.1412,221.3363
"2023-05-13 21:23:04.6",2320655,-1.455,-3.7375,0.87525,-0.04281616,60,17.93273,47.91618,3.136855,2.995315,97.88166,19.1412,222.5399
"2023-05-13 21:23:04.65",2320656,-1.08325,-3.70275,0.591,-0.09719849,61,17.93683,47.76698,3.13055,2.992905,97.87703,19.133,223.0869
"2023-05-13 21:23:04.7",2320657,-1.1735,-3.627,0.654,-0.1203003,62,17.93878,47.82389,3.131848,3.000697,97.86617,19.133,225.0563
"2023-05-13 21:23:04.75",2320658,-1.37025,-4.386,0.43625,-0.05764771,63,17.94325,48.00565,3.13055,2.982513,97.87703,19.133,226.2598
"2023-05-13 21:23:04.8",2320659,-0.8280001,-3.96025,0.5005,-0.1054688,0,17.93568,47.93702,3.12276,2.974721,97.88105,20.00281,226.041
"2023-05-13 21:23:04.85",2320660,-0.8425,-4.297,0.131,-0.12854,1,17.93982,47.97725,3.133147,2.983812,97.8863,19.52687,224.9469
"2023-05-13 21:23:04.9",2320661,-0.72225,-4.0625,0.6895,-0.1038513,2,17.93286,47.83368,3.124058,2.986409,97.87642,19.14941,223.9622
"2023-05-13 21:23:04.95",2320662,-1.206,-4.233,0.76525,-0.07250977,3,17.93042,47.85752,3.126655,2.981215,97.89033,19.1412,224.3998
"2023-05-13 21:23:05",2320663,-1.4845,-4.2705,0.675,-0.1681519,4,17.93234,47.84718,3.13055,2.9981,97.87117,19.1412,225.0563
"2023-05-13 21:23:05.05",2320664,-0.8280001,-3.91875,0.6835001,-0.2834778,5,17.93185,47.83696,3.131848,2.991606,97.86654,19.1412,225.1657
"2023-05-13 21:23:05.1",2320665,-0.7690001,-3.79225,0.6295,-0.1862488,6,17.93662,47.79479,3.13055,3.000697,97.86776,19.133,225.6033
"2023-05-13 21:23:05.15",2320666,-1.3745,-3.609,0.5185,-0.1599121,7,17.93911,47.90244,3.133147,2.986409,97.86715,19.12479,225.3845
"2023-05-13 21:23:05.2",2320667,-2.0455,-4.0685,0.32825,0.1055908,8,17.93649,48.02697,3.124058,2.981215,97.87399,19.1412,225.6033
"2023-05-13 21:23:05.25",2320668,-1.06475,-3.97025,0.456,0.1039429,9,17.93451,47.98634,3.118863,3.000697,97.86069,19.133,225.6033
"2023-05-13 21:23:05.3",2320669,-1.026,-4.1425,0.12425,-0.1302185,10,17.93678,48.00737,3.137042,2.973423,97.8746,19.133,226.2598
"2023-05-13 21:23:05.35",2320670,-0.6425,-4.193,0.39575,-0.1005249,11,17.92931,47.8503,3.125356,2.98771,97.87581,19.12479,226.588
"2023-05-13 21:23:05.4",2320671,-1.72225,-3.52225,0.49225,-0.196167,12,17.93311,47.80436,3.13055,2.985111,97.87056,19.14941,226.6974
"2023-05-13 21:23:05.45",2320672,-0.9720001,-3.94575,0.57375,-0.1120605,13,17.94121,47.81335,3.140937,2.999398,97.87581,19.1412,228.5574
"2023-05-13 21:23:05.5",2320673,-0.7905,-4.29625,0.282,0.01983643,14,17.94678,47.91697,3.133147,2.991606,97.86776,19.133,226.9163
"2023-05-13 21:23:05.55",2320674,-0.7955,-4.33575,0.36925,-0.1631775,15,17.93919,47.86276,3.133147,2.982513,97.86996,19.12479,225.6033
"2023-05-13 21:23:05.6",2320675,-0.6982501,-4.23225,0.38025,-0.1368103,16,17.94055,47.97517,3.134445,2.996801,97.87983,19.14941,224.3998
"2023-05-13 21:23:05.65",2320676,-0.9775,-4.62925,0.16425,-0.0774231,17,17.93065,47.97321,3.129252,2.994204,97.86715,19.133,225.2751
"2023-05-13 21:23:05.7",2320677,-0.9572501,-4.3435,0.7485,-0.08074951,18,17.93622,47.94318,3.116266,2.981215,97.88264,19.133,230.0891
"2023-05-13 21:23:05.75",2320678,-1.35275,-4.3965,1.0055,-0.08239746,19,17.93043,47.84037,3.130676,2.981341,97.87239,19.1412,229.2139
"2023-05-13 21:23:05.8",2320679,-1.48525,-4.12025,0.846,-0.08239746,20,17.93992,47.83716,3.120289,2.995628,97.87885,19.1412,228.0103
"2023-05-13 21:23:05.85",2320680,-1.0065,-4.37925,0.29,-0.03131104,21,17.93554,47.86283,3.125356,2.97602,97.87703,19.1412,228.6668
"2023-05-13 21:23:05.9",2320681,-1.9825,-3.8685,0.33275,-0.2505493,22,17.94435,47.90308,3.131848,2.991606,97.87983,19.11658,229.4327
"2023-05-13 21:23:05.95",2320682,-1.04775,-4.56825,0.6095001,-0.3148193,23,17.93989,47.99054,3.125483,2.98264,97.85947,19.11658,229.5421
"2023-05-13 21:23:06",2320683,-0.9605001,-4.153,-0.031,-0.008209229,24,17.93597,47.95694,3.130676,2.980042,97.87399,19.14941,229.8703
"2023-05-13 21:23:06.05",2320684,-1.12625,-4.83925,0.38675,-0.02304077,25,17.93259,47.951,3.133147,2.982513,97.8774,19.133,232.6056
"2023-05-13 21:23:06.1",2320685,-1.8535,-4.46675,0.24275,0.1583862,26,17.93454,47.88126,3.115093,2.968354,97.87801,19.12479,229.6515
"2023-05-13 21:23:06.15",2320686,-0.5975,-4.389,0.34375,-0.275238,27,17.93728,47.71895,3.122886,2.99433,97.88264,19.133,230.4174
"2023-05-13 21:23:06.2",2320687,-1.05675,-4.42425,0.59425,-0.1747437,28,17.93996,47.90646,3.129378,3.011212,97.87056,19.14941,229.6515
"2023-05-13 21:23:06.25",2320688,-0.5412501,-4.8245,0.33125,-0.08734131,29,17.94266,47.82416,3.124184,2.985239,97.86935,19.133,226.4786
